"GEO_ID","NAME","B25077_001E","B25077_001M","B25077_001MA","B25077_001EA",
"860Z200US91377","ZCTA5 91377","823300","30997","null","null",
"860Z200US91381","ZCTA5 91381","851300","35887","null","null",
"860Z200US91384","ZCTA5 91384","579800","14043","null","null",
"860Z200US91387","ZCTA5 91387","599500","11816","null","null",
"860Z200US91390","ZCTA5 91390","647600","16671","null","null",
"860Z200US91401","ZCTA5 91401","798900","34754","null","null",
"860Z200US91402","ZCTA5 91402","483700","16767","null","null",
"860Z200US91403","ZCTA5 91403","1129100","70360","null","null",
"860Z200US91405","ZCTA5 91405","581600","14237","null","null",
"860Z200US91406","ZCTA5 91406","608600","10468","null","null",
"860Z200US91411","ZCTA5 91411","759300","42115","null","null",
"860Z200US91423","ZCTA5 91423","1066600","61175","null","null",
"860Z200US91436","ZCTA5 91436","1545300","125184","null","null",
"860Z200US91501","ZCTA5 91501","827400","67857","null","null",
"860Z200US91502","ZCTA5 91502","761400","117438","null","null",
"860Z200US91504","ZCTA5 91504","819100","32079","null","null",
"860Z200US91505","ZCTA5 91505","812500","23159","null","null",
"860Z200US91506","ZCTA5 91506","850600","29998","null","null",
"860Z200US91601","ZCTA5 91601","744500","43655","null","null",
"860Z200US91602","ZCTA5 91602","873700","58860","null","null",
"860Z200US91604","ZCTA5 91604","1263200","90641","null","null",
"860Z200US91605","ZCTA5 91605","605900","10670","null","null",
"860Z200US91606","ZCTA5 91606","648100","17764","null","null",
"860Z200US91607","ZCTA5 91607","864100","29374","null","null",
"860Z200US91608","ZCTA5 91608","-","**","**","-",
"860Z200US91701","ZCTA5 91701","577200","12462","null","null",
"860Z200US91702","ZCTA5 91702","474100","10885","null","null",
"860Z200US91706","ZCTA5 91706","465900","6615","null","null",
"860Z200US91708","ZCTA5 91708","488900","48614","null","null",
"860Z200US91709","ZCTA5 91709","676800","14631","null","null",
"860Z200US91710","ZCTA5 91710","512600","16806","null","null",
"860Z200US91711","ZCTA5 91711","714400","16681","null","null",
"860Z200US91722","ZCTA5 91722","513600","19995","null","null",
"860Z200US91723","ZCTA5 91723","579100","17382","null","null",
"860Z200US91724","ZCTA5 91724","613400","15034","null","null",
"860Z200US91730","ZCTA5 91730","452400","9364","null","null",
"860Z200US91731","ZCTA5 91731","497100","30699","null","null",
"860Z200US91732","ZCTA5 91732","517800","25272","null","null",
"860Z200US91733","ZCTA5 91733","486400","13811","null","null",
"860Z200US91737","ZCTA5 91737","659500","20777","null","null",
"860Z200US91739","ZCTA5 91739","648400","26776","null","null",
"860Z200US91740","ZCTA5 91740","590200","11854","null","null",
"860Z200US91741","ZCTA5 91741","757100","25278","null","null",
"860Z200US91744","ZCTA5 91744","463200","6425","null","null",
"860Z200US91745","ZCTA5 91745","647300","11327","null","null",
"860Z200US91746","ZCTA5 91746","488400","12056","null","null",
"860Z200US91748","ZCTA5 91748","663600","12941","null","null",
"860Z200US91750","ZCTA5 91750","630400","13983","null","null",
"860Z200US91752","ZCTA5 91752","521900","21367","null","null",
"860Z200US91754","ZCTA5 91754","687700","18364","null","null",
"860Z200US91755","ZCTA5 91755","639900","16550","null","null",
"860Z200US91759","ZCTA5 91759","380000","149617","null","null",
"860Z200US91761","ZCTA5 91761","452900","9190","null","null",
"860Z200US91762","ZCTA5 91762","437700","9081","null","null",
"860Z200US91763","ZCTA5 91763","423700","11895","null","null",
"860Z200US91764","ZCTA5 91764","415600","11155","null","null",
"860Z200US91765","ZCTA5 91765","709800","21177","null","null",
"860Z200US91766","ZCTA5 91766","452700","10803","null","null",
"860Z200US91767","ZCTA5 91767","449500","9460","null","null",
"860Z200US91768","ZCTA5 91768","427500","14275","null","null",
"860Z200US91770","ZCTA5 91770","601300","11465","null","null",
"860Z200US91773","ZCTA5 91773","625400","19011","null","null",
"860Z200US91775","ZCTA5 91775","861400","22045","null","null",
"860Z200US91776","ZCTA5 91776","698900","23847","null","null",
"860Z200US91780","ZCTA5 91780","766200","24286","null","null",
"860Z200US91784","ZCTA5 91784","666800","12813","null","null",
"860Z200US91786","ZCTA5 91786","483400","11224","null","null",
"860Z200US91789","ZCTA5 91789","790500","19537","null","null",
"860Z200US91790","ZCTA5 91790","594000","8546","null","null",
"860Z200US91791","ZCTA5 91791","647400","13630","null","null",
"860Z200US91792","ZCTA5 91792","557100","13889","null","null",
"860Z200US91801","ZCTA5 91801","662100","15261","null","null",
"860Z200US91803","ZCTA5 91803","643900","11815","null","null",
"860Z200US91901","ZCTA5 91901","644200","18026","null","null",
"860Z200US91902","ZCTA5 91902","732000","30352","null","null",
"860Z200US91905","ZCTA5 91905","280400","274745","null","null",
"860Z200US91906","ZCTA5 91906","282800","15691","null","null",
"860Z200US91910","ZCTA5 91910","549100","13206","null","null",
"860Z200US91911","ZCTA5 91911","485300","12766","null","null",
"860Z200US91913","ZCTA5 91913","578600","22651","null","null",
"860Z200US91914","ZCTA5 91914","739300","35318","null","null",
"860Z200US91915","ZCTA5 91915","604600","12328","null","null",
"860Z200US91916","ZCTA5 91916","479600","124603","null","null",
"860Z200US91917","ZCTA5 91917","433300","320990","null","null",
"860Z200US91931","ZCTA5 91931","-","**","**","-",
"860Z200US91932","ZCTA5 91932","639200","21189","null","null",
"860Z200US91934","ZCTA5 91934","265500","189118","null","null",
"860Z200US91935","ZCTA5 91935","681300","42486","null","null",
"860Z200US91941","ZCTA5 91941","684900","19196","null","null",
"860Z200US91942","ZCTA5 91942","578600","13285","null","null",
"860Z200US91945","ZCTA5 91945","478800","11466","null","null",
"860Z200US91948","ZCTA5 91948","240300","179640","null","null",
"860Z200US91950","ZCTA5 91950","450700","9424","null","null",
"860Z200US91962","ZCTA5 91962","433300","114627","null","null",
"860Z200US91963","ZCTA5 91963","350000","142110","null","null",
"860Z200US91977","ZCTA5 91977","493000","11724","null","null",
"860Z200US91978","ZCTA5 91978","454100","50755","null","null",
"860Z200US91980","ZCTA5 91980","-","**","**","-",
"860Z200US92003","ZCTA5 92003","720300","90715","null","null",
"860Z200US92004","ZCTA5 92004","320600","115351","null","null",
"860Z200US92007","ZCTA5 92007","1304000","204713","null","null",
"860Z200US92008","ZCTA5 92008","881300","30883","null","null",
"860Z200US92009","ZCTA5 92009","964200","32721","null","null",
"860Z200US92010","ZCTA5 92010","776000","41959","null","null",
"860Z200US92011","ZCTA5 92011","924700","40708","null","null",
"860Z200US92014","ZCTA5 92014","1827000","150812","null","null",
"860Z200US92019","ZCTA5 92019","576700","19905","null","null",
"860Z200US92020","ZCTA5 92020","576200","18009","null","null",
"860Z200US92021","ZCTA5 92021","469100","17344","null","null",
"860Z200US92024","ZCTA5 92024","1063400","50760","null","null",
"860Z200US92025","ZCTA5 92025","558600","31234","null","null",
"860Z200US92026","ZCTA5 92026","539900","23465","null","null",
"860Z200US92027","ZCTA5 92027","493300","19212","null","null",
"860Z200US92028","ZCTA5 92028","627900","14659","null","null",
"860Z200US92029","ZCTA5 92029","690900","27904","null","null",
"860Z200US92036","ZCTA5 92036","425900","83321","null","null",
"860Z200US92037","ZCTA5 92037","1614900","90140","null","null",
"860Z200US92040","ZCTA5 92040","540200","19780","null","null",
"860Z200US92054","ZCTA5 92054","648800","15123","null","null",
"860Z200US92055","ZCTA5 92055","-","**","**","-",
"860Z200US92056","ZCTA5 92056","583700","9977","null","null",
"860Z200US92057","ZCTA5 92057","530600","16330","null","null",
"860Z200US92058","ZCTA5 92058","510400","27284","null","null",
"860Z200US92059","ZCTA5 92059","234200","125172","null","null",
"860Z200US92060","ZCTA5 92060","-","**","**","-",
"860Z200US92061","ZCTA5 92061","611500","55309","null","null",
"860Z200US92064","ZCTA5 92064","767500","24895","null","null",
"860Z200US92065","ZCTA5 92065","593100","18769","null","null",
"860Z200US92066","ZCTA5 92066","364900","47339","null","null",
"860Z200US92067","ZCTA5 92067","2,000,000+","***","***","2,000,000+",
"860Z200US92069","ZCTA5 92069","569500","14580","null","null",
"860Z200US92070","ZCTA5 92070","335700","55735","null","null",
"860Z200US92071","ZCTA5 92071","524100","15102","null","null",
"860Z200US92075","ZCTA5 92075","1442900","153769","null","null",
"860Z200US92078","ZCTA5 92078","665300","25714","null","null",
"860Z200US92081","ZCTA5 92081","599400","16650","null","null",
"860Z200US92082","ZCTA5 92082","620700","34014","null","null",
"860Z200US92083","ZCTA5 92083","467600","13552","null","null",
"860Z200US92084","ZCTA5 92084","600600","14128","null","null",
"860Z200US92086","ZCTA5 92086","265800","68188","null","null",
"860Z200US92091","ZCTA5 92091","1359400","400378","null","null",
"860Z200US92092","ZCTA5 92092","-","**","**","-",
"860Z200US92093","ZCTA5 92093","-","**","**","-",
"860Z200US92096","ZCTA5 92096","-","**","**","-",
"860Z200US92101","ZCTA5 92101","626000","39572","null","null",
"860Z200US92102","ZCTA5 92102","477100","29875","null","null",
"860Z200US92103","ZCTA5 92103","835300","34915","null","null",
"860Z200US92104","ZCTA5 92104","679300","42597","null","null",
"860Z200US92105","ZCTA5 92105","459200","14579","null","null",
"860Z200US92106","ZCTA5 92106","1070000","47007","null","null",
"860Z200US92107","ZCTA5 92107","982300","65486","null","null",
"860Z200US92108","ZCTA5 92108","469300","29395","null","null",
"860Z200US92109","ZCTA5 92109","962000","62266","null","null",
"860Z200US92110","ZCTA5 92110","688800","59362","null","null",
"860Z200US92111","ZCTA5 92111","604600","12078","null","null",
"860Z200US92113","ZCTA5 92113","406600","17021","null","null",
"860Z200US92114","ZCTA5 92114","461500","6612","null","null",
"860Z200US92115","ZCTA5 92115","580800","16774","null","null",
"860Z200US92116","ZCTA5 92116","690400","39948","null","null",
"860Z200US92117","ZCTA5 92117","690000","14808","null","null",
"860Z200US92118","ZCTA5 92118","1656900","42182","null","null",
"860Z200US92119","ZCTA5 92119","632500","13864","null","null",
"860Z200US92120","ZCTA5 92120","654100","17584","null","null",
"860Z200US92121","ZCTA5 92121","821100","49664","null","null",
"860Z200US92122","ZCTA5 92122","780000","38361","null","null",
"860Z200US92123","ZCTA5 92123","600900","26600","null","null",
"860Z200US92124","ZCTA5 92124","704400","24969","null","null",
"860Z200US92126","ZCTA5 92126","599500","9336","null","null",
"860Z200US92127","ZCTA5 92127","914200","38032","null","null",
"860Z200US92128","ZCTA5 92128","681900","21446","null","null",
"860Z200US92129","ZCTA5 92129","815300","13122","null","null",
"860Z200US92130","ZCTA5 92130","1189300","50423","null","null",
"860Z200US92131","ZCTA5 92131","885500","18691","null","null",
"860Z200US92132","ZCTA5 92132","-","**","**","-",
"860Z200US92134","ZCTA5 92134","-","**","**","-",
"860Z200US92135","ZCTA5 92135","-","**","**","-",
"860Z200US92136","ZCTA5 92136","-","**","**","-",
"860Z200US92139","ZCTA5 92139","466100","9288","null","null",
"860Z200US92140","ZCTA5 92140","-","**","**","-",
"860Z200US92145","ZCTA5 92145","-","**","**","-",
"860Z200US92147","ZCTA5 92147","-","**","**","-",
"860Z200US92154","ZCTA5 92154","477900","10433","null","null",
"860Z200US92155","ZCTA5 92155","-","**","**","-",
"860Z200US92161","ZCTA5 92161","-","**","**","-",
"860Z200US92173","ZCTA5 92173","388700","32047","null","null",
"860Z200US92179","ZCTA5 92179","-","**","**","-",
"860Z200US92182","ZCTA5 92182","-","**","**","-",
"860Z200US92201","ZCTA5 92201","272400","6749","null","null",
"860Z200US92203","ZCTA5 92203","368900","6199","null","null",
"860Z200US92210","ZCTA5 92210","750700","77086","null","null",
"860Z200US92211","ZCTA5 92211","400000","19192","null","null",
"860Z200US92220","ZCTA5 92220","259600","9097","null","null",
"860Z200US92222","ZCTA5 92222","-","**","**","-",
"860Z200US92223","ZCTA5 92223","354000","5800","null","null",
"860Z200US92225","ZCTA5 92225","165000","13208","null","null",
"860Z200US92227","ZCTA5 92227","226700","12434","null","null",
"860Z200US92230","ZCTA5 92230","211900","55155","null","null",
"860Z200US92231","ZCTA5 92231","233300","12122","null","null",
"860Z200US92233","ZCTA5 92233","158400","36137","null","null",
"860Z200US92234","ZCTA5 92234","325200","6899","null","null",
"860Z200US92236","ZCTA5 92236","262300","6469","null","null",
"860Z200US92239","ZCTA5 92239","112500","8584","null","null",
"860Z200US92240","ZCTA5 92240","230300","9734","null","null",
"860Z200US92241","ZCTA5 92241","92600","12026","null","null",
"860Z200US92242","ZCTA5 92242","101600","31368","null","null",
"860Z200US92243","ZCTA5 92243","216700","12620","null","null",
"860Z200US92249","ZCTA5 92249","220200","19192","null","null",
"860Z200US92250","ZCTA5 92250","234300","22870","null","null",
"860Z200US92251","ZCTA5 92251","271600","14332","null","null",
"860Z200US92252","ZCTA5 92252","217900","27604","null","null",
"860Z200US92253","ZCTA5 92253","453600","21310","null","null",
"860Z200US92254","ZCTA5 92254","160400","6887","null","null",
"860Z200US92256","ZCTA5 92256","183300","16888","null","null",
"860Z200US92257","ZCTA5 92257","57800","39901","null","null",
"860Z200US92258","ZCTA5 92258","69100","55211","null","null",
"860Z200US92259","ZCTA5 92259","158000","96702","null","null",
